"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID","station_ID","combined_column"
"e02558-B","sample","DBO1.3.ASV16","ASV16",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV17","ASV17",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV19","ASV19",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV20","ASV20",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV22","ASV22",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV23","ASV23",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV26","ASV26",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV29","ASV29",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV32","ASV32",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV34","ASV34",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV35","ASV35",12,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV37","ASV37",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV38","ASV38",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV40","ASV40",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV47","ASV47",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV51","ASV51",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV53","ASV53",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV54","ASV54",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV56","ASV56",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV58","ASV58",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV60","ASV60",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV66","ASV66",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV82","ASV82",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV95","ASV95",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV98","ASV98",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV103","ASV103",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV110","ASV110",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV114","ASV114",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV135","ASV135",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV144","ASV144",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV147","ASV147",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV150","ASV150",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV151","ASV151",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV152","ASV152",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV155","ASV155",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV156","ASV156",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV163","ASV163",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV174","ASV174",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV175","ASV175",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV217","ASV217",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV222","ASV222",159,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV264","ASV264",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV274","ASV274",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV293","ASV293",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV332","ASV332",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV335","ASV335",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02558-B","sample","DBO1.3.ASV371","ASV371",0,"e02558","B","E1109",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV1","ASV1",528,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV2","ASV2",596,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV3","ASV3",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV4","ASV4",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV6","ASV6",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV7","ASV7",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV8","ASV8",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV9","ASV9",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV11","ASV11",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV13","ASV13",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV14","ASV14",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV16","ASV16",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV17","ASV17",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV19","ASV19",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV20","ASV20",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV22","ASV22",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV23","ASV23",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV26","ASV26",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV29","ASV29",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV32","ASV32",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV34","ASV34",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV35","ASV35",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV37","ASV37",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV38","ASV38",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV40","ASV40",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV47","ASV47",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV51","ASV51",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV53","ASV53",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV54","ASV54",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV56","ASV56",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV58","ASV58",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV60","ASV60",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV66","ASV66",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV82","ASV82",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV95","ASV95",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV98","ASV98",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV103","ASV103",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV110","ASV110",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV114","ASV114",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV135","ASV135",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV144","ASV144",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV147","ASV147",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV150","ASV150",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV151","ASV151",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV152","ASV152",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV155","ASV155",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV156","ASV156",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV163","ASV163",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV174","ASV174",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV175","ASV175",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV217","ASV217",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV222","ASV222",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV264","ASV264",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV274","ASV274",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV293","ASV293",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV332","ASV332",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV335","ASV335",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02559-B","sample","DBO1.3.ASV371","ASV371",0,"e02559","B","E1110",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV1","ASV1",2613,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV2","ASV2",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV3","ASV3",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV4","ASV4",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV6","ASV6",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV7","ASV7",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV8","ASV8",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV9","ASV9",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV11","ASV11",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV13","ASV13",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV14","ASV14",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV16","ASV16",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV17","ASV17",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV19","ASV19",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV20","ASV20",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV22","ASV22",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV23","ASV23",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV26","ASV26",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV29","ASV29",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV32","ASV32",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV34","ASV34",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV35","ASV35",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV37","ASV37",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV38","ASV38",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV40","ASV40",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV47","ASV47",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV51","ASV51",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV53","ASV53",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV54","ASV54",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV56","ASV56",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV58","ASV58",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV60","ASV60",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV66","ASV66",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV82","ASV82",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV95","ASV95",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV98","ASV98",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV103","ASV103",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV110","ASV110",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV114","ASV114",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV135","ASV135",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV144","ASV144",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV147","ASV147",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV150","ASV150",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV151","ASV151",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV152","ASV152",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV155","ASV155",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV156","ASV156",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV163","ASV163",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV174","ASV174",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV175","ASV175",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV217","ASV217",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV222","ASV222",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV264","ASV264",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV274","ASV274",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV293","ASV293",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV332","ASV332",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV335","ASV335",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02560-B","sample","DBO1.3.ASV371","ASV371",0,"e02560","B","E1111",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV1","ASV1",7018,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV2","ASV2",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV3","ASV3",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV4","ASV4",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV6","ASV6",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV7","ASV7",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV8","ASV8",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV9","ASV9",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV11","ASV11",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV13","ASV13",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV14","ASV14",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV16","ASV16",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV17","ASV17",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV19","ASV19",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV20","ASV20",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV22","ASV22",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV23","ASV23",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV26","ASV26",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV29","ASV29",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV32","ASV32",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV34","ASV34",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV35","ASV35",19,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV37","ASV37",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV38","ASV38",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV40","ASV40",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV47","ASV47",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV51","ASV51",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV53","ASV53",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV54","ASV54",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV56","ASV56",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV58","ASV58",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV60","ASV60",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV66","ASV66",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV82","ASV82",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV95","ASV95",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV98","ASV98",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV103","ASV103",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV110","ASV110",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV114","ASV114",382,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV135","ASV135",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV144","ASV144",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV147","ASV147",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV150","ASV150",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV151","ASV151",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV152","ASV152",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV155","ASV155",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV156","ASV156",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV163","ASV163",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV174","ASV174",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV175","ASV175",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV217","ASV217",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV222","ASV222",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV264","ASV264",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV274","ASV274",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV293","ASV293",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV332","ASV332",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV335","ASV335",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02558-C","sample","DBO1.3.ASV371","ASV371",0,"e02558","C","E1109",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV1","ASV1",1633,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV2","ASV2",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV3","ASV3",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV4","ASV4",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV6","ASV6",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV7","ASV7",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV8","ASV8",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV9","ASV9",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV11","ASV11",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV13","ASV13",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV14","ASV14",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV16","ASV16",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV17","ASV17",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV19","ASV19",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
"e02559-C","sample","DBO1.3.ASV20","ASV20",0,"e02559","C","E1110",NA,"DBO1.3","DBO1.3"
